GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS492207398	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2017-04-28	07:20:00	obsr7291	S36409524	Stationary	P21	EBIRD	90			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490776599	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Somerset Lake	L865022	H	39.7850595	-75.7397461	2017-04-26	17:11:00	obsr222247	S36299443	Traveling	P22	EBIRD	76	1.770		1	1		0	1	0		<b>Route:</b> Wastewater treatment ponds, circling past on the south side of them, heading toward Broad Run Rd.  I might have turned around, but a loud sewage truck pulled into the driveway to the wastewater ponds, and I didn't feel like walking past it again after it passed me.  Instead, I walked up Broad Run Rd. to the lake.  It wound up being a longer-than-usual counterclockwise loop.--<b>Weather:</b> Mostly cloudy but sunnier than any other point during the day, minimal wind, mid-60s F.  Grass was surprisingly dry.--<b>Non-bird:</b> 1 Eastern Gray Squirrel.		
URN:CornellLabOfOrnithology:EBIRD:OBS489961828	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--Dorlan Mill Access (Dam Area Trails)	L4002628	H	40.0508040	-75.7140070	2017-04-24	08:55:00	obsr11194	S36246550	Traveling	P22	EBIRD	86	2.414		1	1		0	1	0		52 degrees Fahrenheit...Light rain set in		
URN:CornellLabOfOrnithology:EBIRD:OBS490204933	2017-06-10 15:53:54	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2017-04-25	14:22:00	obsr11194	S36262903	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0		Northeast winds at about 5 to 10 mph. 54°F. Drizzling and hazy. 		
URN:CornellLabOfOrnithology:EBIRD:OBS491775216	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Shamona Creek Park, Peck side	L788172	P	40.0496611	-75.6929040	2017-04-27	14:58:00	obsr11194	S36381874	Traveling	P22	EBIRD	18	0.241		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492389839	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm	L1157732	H	39.9843053	-75.4868245	2017-04-29	08:35:00	obsr175594	S36420882	Traveling	P22	EBIRD	180	2.414		9	1	G2374380	0	1	0		Drexel Ornithology Class Field Trip		
URN:CornellLabOfOrnithology:EBIRD:OBS492180367	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2017-04-27	16:43:00	obsr7291	S36407753	Stationary	P21	EBIRD	130			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS485813646	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kerr Park	L1500498	H	40.0092916	-75.7059241	2017-04-15	09:05:00	obsr432900	S35975480	Traveling	P22	EBIRD	36	0.402		2	1	G2337545	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492408511	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-04-30	08:00:00	obsr243748	S36421931	Traveling	P22	EBIRD	200	4.828		10	1	G2376099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491280338	2021-04-01 15:14:13.10447	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Gordon Natural Area	L1350787	H	39.9385833	-75.5962110	2017-04-28	07:54:00	obsr634902	S36329669	Traveling	P22	EBIRD	111	1.931		1	1		0	1	0		The woods are exploding, hard to tear myself away. SIX FOY birds this morning. No sign of GHOW.		
URN:CornellLabOfOrnithology:EBIRD:OBS489502172	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2017-04-23	08:00:00	obsr7291	S36216622	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS485414488	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Gordon Natural Area	L1350787	H	39.9385833	-75.5962110	2017-04-14	07:42:00	obsr634902	S35942636	Traveling	P22	EBIRD	105	1.931		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490920365	2017-04-29 19:57:57	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_959	29			US-Pennsylvania-Glenmoore-3590-3636 Conestoga Road - 40.12x-75.754	L5753997	P	40.1197148	-75.7535759	2017-04-27	09:51:00	obsr673637	S36308963	Traveling	P22	EBIRD	176	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492849548	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-04-30	08:00:00	obsr140631	S36448115	Traveling	P22	EBIRD	200	4.828		10	1	G2376099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS488393238	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-04-21	10:35:00	obsr6553	S36147394	Traveling	P22	EBIRD_PA	172	2.414		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490903038	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			My Backyard, Downingtown, PA	L4951311	P	40.0059100	-75.6453399	2017-04-27	10:55:00	obsr805606	S36307802	Stationary	P21	EBIRD	70			1	1		1	1	0			This warbler landed suddenly on the yard and was there about 5 minutes picking and eating something from the grass.	
URN:CornellLabOfOrnithology:EBIRD:OBS489158071	2018-08-03 21:11:02	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve--Arc Corner	L3055461	H	39.7271700	-75.7749900	2017-04-23	07:47:00	obsr347925	S36195327	Traveling	P22	EBIRD	130	9.656		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492772820	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-04-30	08:00:00	obsr171621	S36443508	Traveling	P22	EBIRD	200	4.828		10	1	G2376099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490827541	2021-03-31 04:31:08.447012	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-04-27	08:03:00	obsr293440	S36302983	Traveling	P22	EBIRD	31	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491841865	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kennett Y Trail	L5761347	P	39.8453705	-75.7058094	2017-04-29	09:45:00	obsr634902	S36386639	Traveling	P22	EBIRD	38	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS481228529	2018-08-03 20:54:04	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Chandler Mill Nature Preserve	L4596354	H	39.8120222	-75.7136858	2017-04-02	10:55:00	obsr181634	S35640395	Traveling	P22	EBIRD	109	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492078312	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2017-04-27	09:07:00	obsr7291	S36401282	Traveling	P22	EBIRD	165	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492849617	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-04-30	08:00:00	obsr140631	S36448118	Traveling	P22	EBIRD	200	4.828		10	1	G2376099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492731467	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-04-30	08:00:00	obsr729544	S36441114	Traveling	P22	EBIRD	200	4.828		10	1	G2376099	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS488497083	2018-08-03 21:07:57	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kardon Park	L787838	H	40.0131106	-75.7007012	2017-04-21	08:50:00	obsr805606	S36154248	Traveling	P22	EBIRD	25	0.805		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS488976421	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve--Springlawn Trail	L612701	H	39.7355792	-75.8737868	2017-04-22	19:52:00	obsr626343	S36183691	Traveling	P22	EBIRD	235	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS481823308	2021-03-30 20:09:36.291157	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Abbondi Property (restricted access)	L503797	H	39.8727917	-75.6859303	2017-04-03	17:55:00	obsr294335	S35683776	Traveling	P22	EBIRD	61	2.012		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS483616027	2018-08-03 20:58:54	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Chandler Mill Nature Preserve	L4596354	H	39.8120222	-75.7136858	2017-04-09	10:57:00	obsr181634	S35815832	Traveling	P22	EBIRD	81	0.161		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS489471354	2017-04-23 19:51:31	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Harmony Hill Nature Area	L2829786	H	39.9900386	-75.6805618	2017-04-23	08:22:00	obsr11194	S36214667	Traveling	P22	EBIRD	91	1.931		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS484483609	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2017-04-11	08:24:00	obsr7291	S35876342	Traveling	P22	EBIRD	198	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS498190985	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm	L1157732	H	39.9843053	-75.4868245	2017-04-29	08:35:00	obsr911422	S36771800	Traveling	P22	EBIRD	180	2.414		9	1	G2374380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491800318	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_962	29			Octoraro Reservoir (IBA) (Chester Co.)	L872097	H	39.8203310	-76.0310030	2017-04-29	07:20:00	obsr293470	S36383562	Traveling	P22	EBIRD	74	0.161		1	1		0	1	0		Tree frogs calling also		
URN:CornellLabOfOrnithology:EBIRD:OBS488376469	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	12					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Parrish Trail/Herb Pennock Park	L4448022	H	39.8378939	-75.7235898	2017-04-21	09:45:00	obsr181634	S36146282	Traveling	P22	EBIRD	175	2.092		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490701173	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm	L1157732	H	39.9843053	-75.4868245	2017-04-26	17:45:00	obsr354726	S36295048	Traveling	P22	EBIRD	75	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS484843251	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve--Springlawn Trail	L612701	H	39.7355792	-75.8737868	2017-04-12	07:15:00	obsr243748	S35901965	Traveling	P22	EBIRD	269	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS488279121	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	8				Unknown Sex, Adult (3); Male, Adult (5)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			French Creek in Phoenixville	L487035	P	40.1357055	-75.5388701	2017-04-21	08:25:00	obsr118164	S36139667	Stationary	P21	EBIRD	25			1	1		0	1	0		Cloudy, light rain, low-50's F, Beaufort 1 - 3 winds; --Spring Peepers; Flowering dogwoods; Gray squirrel	A loose flock of mostly adult males foraging through the tree crowns in the downstream direction, calling and singing	
URN:CornellLabOfOrnithology:EBIRD:OBS489988104	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-04-24	08:15:00	obsr805606	S36248149	Traveling	P22	EBIRD	60	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491841374	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Coventry Woods Park	L820926	H	40.2086062	-75.7120040	2017-04-29	07:40:00	obsr432900	S36386605	Traveling	P22	EBIRD	110	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491775190	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP--Dorlan Mill Access (Dam Area Trails)	L4002628	H	40.0508040	-75.7140070	2017-04-27	19:18:00	obsr11194	S36381872	Traveling	P22	EBIRD	69	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS487766182	2021-04-01 15:14:13.10447	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-04-19	07:15:00	obsr7291	S36105482	Traveling	P22	EBIRD	160	4.345		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490863560	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			West Lake quarry, Berwyn	L4449095	P	40.0628622	-75.4642510	2017-04-27	09:41:00	obsr570868	S36305334	Traveling	P22	EBIRD	36	0.805		1	1		0	1	0		65 degrees, dry, bright, clear . Wind 0-5		
URN:CornellLabOfOrnithology:EBIRD:OBS497718095	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			US-PA-Newlin-626 Harveys Bridge Rd - 39.9316x-75.7398	L5816299	P	39.9315620	-75.7398170	2017-05-11	15:41:00	obsr35949	S36740602	Stationary	P21	EBIRD	39			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502584802	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2017-05-19	18:00:00	obsr7291	S37022676	Stationary	P21	EBIRD	35			1	1		0	1	0				
